id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
30290068,DC萌宠特遣队,,https://dou.img.lithub.cc/movie/30290068.jpg,2022-07-29(美国),https://movie.douban.com/subject/30290068/,7.2,"喜剧,动作,科幻",,,"美国,狗狗,动画",2023-01-17 17:25:21,2022 / 美国 / 喜剧 动作 科幻 动画 冒险 / 贾里德·斯特恩 山姆·J·莱文 / 道恩·强森 凯文·哈特
35814636,塔尔萨之王 第一季,,https://dou.img.lithub.cc/movie/35814636.jpg,2022-11-13(美国),https://movie.douban.com/subject/35814636/,8.4,"剧情,犯罪",,,"人生,美国",2023-01-17 17:24:04,2022 / 美国 / 剧情 犯罪 / 本杰明·塞曼诺夫 艾伦·考特勒 / 西尔维斯特·史泰龙 加内特·赫德兰
35674355,中国奇谭,,https://dou.img.lithub.cc/movie/35674355.jpg,2023-01-01(中国大陆),https://movie.douban.com/subject/35674355/,8.7,"动画,短片,奇幻",,,"魔幻,人性,中国大陆",2023-01-17 17:23:16,2023 / 中国大陆 / 动画 短片 奇幻 / 陈廖宇 於水 胡睿 杨木 刘毛宁 陈莲华 周小琳 潘斌 顾杨 刘旷 徐宁
36212744,海豹看看,,https://dou.img.lithub.cc/movie/36212744.jpg,2022-12-01(韩国),https://movie.douban.com/subject/36212744/,9.1,"喜剧,动画",,,"中国大陆,动画",2023-01-17 17:23:03,2022 / 韩国 / 喜剧 动画 / SEALOOK Official
6893932,壮志凌云2：独行侠,,https://dou.img.lithub.cc/movie/6893932.jpg,2022-05-18(戛纳电影节),https://movie.douban.com/subject/6893932/,8,动作,,,"美国电影,动作",2023-01-17 17:22:42,2022 / 美国 中国大陆 / 动作 / 约瑟夫·科辛斯基 / 汤姆·克鲁斯 詹妮弗·康纳利
35284253,青春变形记,,https://dou.img.lithub.cc/movie/35284253.jpg,2022-03-11(美国网络),https://movie.douban.com/subject/35284253/,8,"喜剧,动画,奇幻",,,美国,2023-01-17 17:22:10,2022 / 美国 / 喜剧 动画 奇幻 冒险 / 石之予 / 姜晋安 吴珊卓
26654184,万里归途,,https://dou.img.lithub.cc/movie/26654184.jpg,2022-09-30(中国大陆),https://movie.douban.com/subject/26654184/,7.2,"剧情,战争",,,"人性,中国大陆",2023-01-17 17:21:44,2022 / 中国大陆 / 剧情 战争 / 饶晓志 / 张译 王俊凯
30314848,瞬息全宇宙,,https://dou.img.lithub.cc/movie/30314848.jpg,2022-03-11(西南偏南电影节),https://movie.douban.com/subject/30314848/,7.6,"喜剧,奇幻,冒险",,,"漫威,科幻",2023-01-17 17:21:34,2022 / 美国 / 喜剧 奇幻 冒险 / 关家永 丹尼尔·施纳特 / 杨紫琼 许玮伦
1394819,迷失 第一季,,https://dou.img.lithub.cc/movie/1394819.jpg,2004-09-22(美国),https://movie.douban.com/subject/1394819/,8.6,"剧情,科幻,悬疑",4,,,2022-11-03 16:34:47,2004 / 美国 / 剧情 科幻 悬疑 惊悚 冒险 / J·J·艾布拉姆斯 / 马修·福克斯 豪尔赫·加西亚
4164106,穹顶之下 第一季,,https://dou.img.lithub.cc/movie/4164106.jpg,2013-06-24(美国),https://movie.douban.com/subject/4164106/,7.1,"科幻,恐怖",4,,,2022-11-03 16:34:22,2013 / 美国 / 科幻 恐怖 / 杰克·本德 / 迈克·沃格尔 科林·福特
26887174,西部世界 第二季,,https://dou.img.lithub.cc/movie/26887174.jpg,2018-04-22(美国),https://movie.douban.com/subject/26887174/,8.8,"科幻,西部",3,,,2022-11-03 16:34:03,2018 / 美国 / 科幻 西部 / 理查德·J·刘易斯 文森佐·纳塔利 丽莎·乔伊 克雷格·卓贝 塔里克·萨利赫 妮可·卡索 乌塔·布里泽维茨 斯蒂芬·威廉姆斯 弗雷德里克·E·O·托耶 / 埃文·蕾切尔·伍德 坦迪·牛顿
2338055,西部世界 第一季,,https://dou.img.lithub.cc/movie/2338055.jpg,2016-10-02(美国),https://movie.douban.com/subject/2338055/,8.9,"科幻,西部",4,,,2022-11-03 16:33:43,2016 / 美国 / 科幻 西部 / 乔纳森·诺兰 强尼·坎贝尔 理查德·J·刘易斯 米歇尔·麦克拉伦 尼尔·马歇尔 文森佐·纳塔利 弗雷德里克·E·O·托耶 斯蒂芬·威廉姆斯 / 埃文·蕾切尔·伍德 安东尼·霍普金斯
3649049,金陵十三钗,,https://dou.img.lithub.cc/movie/3649049.jpg,2011-12-15(中国大陆),https://movie.douban.com/subject/3649049/,8.3,"剧情,历史,战争",3,,,2022-11-03 16:28:14,2011 / 中国大陆 中国香港 / 剧情 历史 战争 / 张艺谋 / 克里斯蒂安·贝尔 倪妮
3148089,300勇士：帝国崛起,,https://dou.img.lithub.cc/movie/3148089.jpg,2014-03-05(阿根廷首映),https://movie.douban.com/subject/3148089/,6.4,"剧情,动作,历史",3,,,2022-11-03 16:27:53,2014 / 美国 / 剧情 动作 历史 战争 / 诺姆·穆罗 / 沙利文·斯特普尔顿 罗德里戈·桑托罗
26885074,叶问4：完结篇,,https://dou.img.lithub.cc/movie/26885074.jpg,2019-12-20(中国大陆),https://movie.douban.com/subject/26885074/,6.8,"剧情,动作",,,,2022-11-03 16:27:22,2019 / 中国大陆 中国香港 / 剧情 动作 / 叶伟信 / 甄子丹 吴樾
3578981,叶问2：宗师传奇,,https://dou.img.lithub.cc/movie/3578981.jpg,2010-04-27(中国大陆),https://movie.douban.com/subject/3578981/,7.4,"动作,传记,历史",,,,2022-11-03 16:27:20,2010 / 中国大陆 中国香港 / 动作 传记 历史 / 叶伟信 / 甄子丹 洪金宝
3041806,叶问,,https://dou.img.lithub.cc/movie/3041806.jpg,2008-12-12(中国大陆),https://movie.douban.com/subject/3041806/,7.8,"剧情,动作,传记",,,,2022-11-03 16:27:19,2008 / 中国香港 中国大陆 / 剧情 动作 传记 历史 / 叶伟信 / 甄子丹 任达华
11598977,叶问3,,https://dou.img.lithub.cc/movie/11598977.jpg,2016-03-04(中国大陆),https://movie.douban.com/subject/11598977/,6.7,"剧情,动作,传记",2,,,2022-11-03 16:27:07,2015 / 中国大陆 中国香港 / 剧情 动作 传记 历史 / 叶伟信 / 甄子丹 迈克·泰森
1292052,肖申克的救赎,,https://dou.img.lithub.cc/movie/1292052.jpg,1994-09-10(多伦多电影节),https://movie.douban.com/subject/1292052/,9.7,"剧情,犯罪",5,,,2022-10-29 16:23:26,1994 / 美国 / 剧情 犯罪 / 弗兰克·德拉邦特 / 蒂姆·罗宾斯 摩根·弗里曼
35460157,人生大事,,https://dou.img.lithub.cc/movie/35460157.jpg,2022-06-24(中国大陆),https://movie.douban.com/subject/35460157/,7.3,"剧情,家庭",2,,"人性,中国大陆,文艺,中国",2022-09-18 18:02:22,2022 / 中国大陆 中国香港 / 剧情 家庭 / 刘江江 / 朱一龙 杨恩又
23761370,速度与激情7,,https://dou.img.lithub.cc/movie/23761370.jpg,2015-04-12(中国大陆),https://movie.douban.com/subject/23761370/,8.4,"动作,犯罪",5,,,2015-06-13 23:02:50,2015 / 美国 中国大陆 日本 / 动作 犯罪 / 温子仁 / 范·迪塞尔 保罗·沃克
